%time,field.O_x,field.O_y,field.O_t,field.I_t,field.G_x,field.G_y
403,2.81676,-0.350759,0.3068,0.214558,2.78035,-0.386744
404,2.82649,-0.347972,0.305774,0.214332,2.78035,-0.386744
405,2.83131,-0.3466,0.305266,0.214151,2.78035,-0.386744
406,2.84032,-0.343415,0.305266,0.214368,2.78035,-0.386744
407,2.84454,-0.341922,0.305266,0.214436,2.78035,-0.386744
408,2.85405,-0.3393,0.305266,0.214232,2.78035,-0.386744
409,2.86627,-0.335309,0.306203,0.214701,2.78035,-0.386744
410,2.86772,-0.334794,0.306372,0.214891,2.78035,-0.386744
411,2.87141,-0.333485,0.3068,0.215077,2.79347,-0.381309
412,2.89502,-0.326072,0.3068,0.214878,2.82857,-0.366768
413,2.89828,-0.325048,0.3068,0.215027,2.82857,-0.366768
414,2.90777,-0.32175,0.3068,0.214979,2.82857,-0.366768
415,2.91849,-0.318592,0.3068,0.214763,2.82857,-0.366768
416,2.92139,-0.317791,0.3068,0.214714,2.82857,-0.366768
417,2.93415,-0.31345,0.3068,0.214513,2.82857,-0.366768
418,2.93567,-0.312904,0.3068,0.214495,2.82857,-0.366768
419,2.94963,-0.308829,0.3068,0.214597,2.93901,-0.325982
420,2.95201,-0.308173,0.3068,0.214555,2.93979,-0.325694
421,2.96405,-0.303853,0.3068,0.213949,2.93979,-0.325694
422,2.97376,-0.301001,0.3068,0.213502,2.93979,-0.325694
423,2.97803,-0.299821,0.3068,0.213168,2.93979,-0.325694
424,2.9887,-0.296188,0.3068,0.212964,2.93979,-0.325694
425,2.99148,-0.295207,0.3068,0.212914,2.93979,-0.325694
426,3.00061,-0.292216,0.305584,0.213163,2.93979,-0.325694
427,3.00166,-0.291878,0.305415,0.213158,2.93979,-0.325694
428,3.01414,-0.288529,0.305266,0.212569,2.9715,-0.312752
429,3.02174,-0.285985,0.305266,0.212704,2.97172,-0.312659
430,3.02689,-0.284198,0.305266,0.212675,2.97172,-0.312659
431,3.03618,-0.28092,0.305266,0.212541,2.97172,-0.312659
432,3.0403,-0.279462,0.305266,0.212401,2.97172,-0.312659
433,3.04086,-0.279264,0.305266,0.212416,2.97172,-0.312659
434,3.06136,-0.272913,0.305266,0.211978,2.97172,-0.312659
435,3.06675,-0.271243,0.305266,0.211768,2.97172,-0.312659
436,3.07774,-0.268211,0.305266,0.211416,3.00772,-0.321542
437,3.08593,-0.265522,0.30463,0.210919,3.01715,-0.32387
438,3.09368,-0.262789,0.303732,0.210553,3.01715,-0.32387
439,3.10447,-0.259703,0.303732,0.210564,3.01715,-0.32387
440,3.10823,-0.258629,0.303732,0.210486,3.01715,-0.32387
441,3.12138,-0.254752,0.303732,0.209767,3.01715,-0.32387
442,3.12369,-0.254069,0.303732,0.20952,3.01715,-0.32387
443,3.13879,-0.249618,0.302235,0.207078,3.01715,-0.32387
444,3.14056,-0.249083,0.302067,0.206664,3.01715,-0.32387
445,3.15554,-0.244551,0.300664,0.202817,3.07914,-0.302331
446,3.16656,-0.241292,0.298478,0.199962,3.08633,-0.299835
447,3.17101,-0.239991,0.297596,0.198749,3.08633,-0.299835
448,3.18429,-0.236929,0.293741,0.194733,3.08633,-0.299835
449,3.18687,-0.236349,0.292994,0.193915,3.08633,-0.299835
450,3.20073,-0.232384,0.290071,0.189459,3.08633,-0.299835
451,3.20306,-0.231828,0.289421,0.188765,3.08633,-0.299835
452,3.21139,-0.230026,0.286858,0.187201,3.14577,-0.276905
453,3.23181,-0.225044,0.282714,0.185499,3.15829,-0.272075
454,3.23407,-0.224504,0.282256,0.185407,3.15829,-0.272075
455,3.24458,-0.220928,0.280842,0.185135,3.15829,-0.272075
456,3.24547,-0.220626,0.280722,0.185095,3.15829,-0.272075
457,3.25727,-0.217664,0.279188,0.184372,3.15829,-0.272075
458,3.26082,-0.216686,0.279188,0.184206,3.15829,-0.272075
459,3.27091,-0.213904,0.279188,0.183443,3.19096,-0.27404
460,3.27464,-0.212874,0.279188,0.183313,3.20303,-0.274767
461,3.28454,-0.210144,0.279188,0.183488,3.20303,-0.274767
462,3.29837,-0.206064,0.277816,0.183127,3.20303,-0.274767
463,3.30001,-0.205584,0.277654,0.182963,3.20303,-0.274767
464,3.31455,-0.201424,0.277654,0.182204,3.20303,-0.274767
465,3.31911,-0.200169,0.277654,0.182373,3.20303,-0.274767
466,3.32819,-0.197664,0.277654,0.182508,3.20303,-0.274767
467,3.333,-0.196337,0.277654,0.182495,3.20303,-0.274767
468,3.34182,-0.193903,0.277654,0.182063,3.25436,-0.255609
469,3.34667,-0.19219,0.277654,0.182034,3.28337,-0.244783
470,3.35505,-0.189226,0.277654,0.182245,3.28337,-0.244783
471,3.3676,-0.185911,0.277654,0.182518,3.28337,-0.244783
472,3.37327,-0.184347,0.277654,0.182626,3.28337,-0.244783
473,3.3814,-0.182105,0.277654,0.182882,3.28337,-0.244783
474,3.39821,-0.177151,0.277654,0.183751,3.28337,-0.244783
475,3.4046,-0.175266,0.277654,0.184203,3.29865,-0.243636
476,3.41135,-0.173338,0.277654,0.18433,3.31173,-0.242655
477,3.42595,-0.169168,0.27837,0.184913,3.31173,-0.242655
478,3.43339,-0.167035,0.279155,0.185142,3.31173,-0.242655
479,3.44098,-0.164866,0.279188,0.185026,3.31173,-0.242655
480,3.44825,-0.162786,0.279188,0.185261,3.31173,-0.242655
481,3.45587,-0.160608,0.279188,0.185878,3.31173,-0.242655
482,3.4628,-0.158626,0.279188,0.187206,3.31173,-0.242655
483,3.47012,-0.156608,0.279188,0.188502,3.31173,-0.242655
484,3.47644,-0.154866,0.279188,0.189144,3.35489,-0.232089
485,3.48448,-0.152577,0.280884,0.190389,3.40697,-0.219339
486,3.49806,-0.14884,0.28311,0.192035,3.40697,-0.219339
487,3.5037,-0.147345,0.28379,0.192225,3.40697,-0.219339
488,3.51146,-0.144607,0.28469,0.192192,3.40697,-0.219339
489,3.51693,-0.142668,0.285324,0.192322,3.40697,-0.219339
490,3.52475,-0.140606,0.286267,0.193309,3.40697,-0.219339
491,3.52965,-0.139307,0.286858,0.193618,3.40697,-0.219339
492,3.53764,-0.137197,0.286858,0.193787,3.40697,-0.219339
493,3.54886,-0.133696,0.287667,0.19424,3.44197,-0.202032
494,3.55023,-0.133219,0.287838,0.194296,3.44633,-0.199878
495,3.55468,-0.131669,0.288392,0.194533,3.44633,-0.199878
496,3.57755,-0.125361,0.288392,0.194936,3.44633,-0.199878
497,3.58195,-0.124148,0.288392,0.195081,3.44633,-0.199878
498,3.59119,-0.120881,0.288392,0.195206,3.44633,-0.199878
499,3.60025,-0.118372,0.288392,0.195449,3.44633,-0.199878
500,3.60239,-0.117908,0.288392,0.19559,3.44633,-0.199878
501,3.61404,-0.114118,0.288392,0.195654,3.5475,-0.169472
502,3.61561,-0.113554,0.288392,0.195705,3.55995,-0.165732
503,3.63008,-0.109151,0.288392,0.195404,3.55995,-0.165732
504,3.63385,-0.108072,0.288392,0.195504,3.55995,-0.165732
505,3.64442,-0.105156,0.288392,0.195916,3.55995,-0.165732
506,3.64748,-0.104312,0.288392,0.195763,3.55995,-0.165732
507,3.65829,-0.10133,0.288392,0.195719,3.55995,-0.165732
508,3.66899,-0.0977727,0.289305,0.195786,3.55995,-0.165732
509,3.67181,-0.0967748,0.289632,0.195856,3.55995,-0.165732
510,3.6841,-0.0931801,0.288829,0.196075,3.59368,-0.156099
511,3.68565,-0.0927551,0.288655,0.196046,3.59789,-0.154897
512,3.7003,-0.0885943,0.289691,0.195946,3.59789,-0.154897
513,3.70253,-0.0879539,0.289926,0.19597,3.59789,-0.154897
514,3.71358,-0.0850335,0.289926,0.196059,3.59789,-0.154897
515,3.72275,-0.0819421,0.289926,0.196194,3.59789,-0.154897
516,3.72692,-0.0804689,0.289926,0.196082,3.59789,-0.154897
517,3.72848,-0.079916,0.289926,0.196027,3.59789,-0.154897
518,3.75201,-0.0726279,0.289926,0.196155,3.68442,-0.132281
519,3.75353,-0.0721567,0.289926,0.196183,3.69558,-0.129365
520,3.76616,-0.0687783,0.289926,0.196739,3.69558,-0.129365
521,3.77399,-0.0667082,0.289926,0.196643,3.69558,-0.129365
522,3.77938,-0.0652839,0.289926,0.196648,3.69558,-0.129365
523,3.78803,-0.062319,0.289926,0.196687,3.69558,-0.129365
524,3.79193,-0.0609678,0.289926,0.196813,3.69558,-0.129365
525,3.79894,-0.0587846,0.289926,0.197014,3.69558,-0.129365
526,3.80081,-0.0582066,0.289926,0.197062,3.69558,-0.129365
527,3.8131,-0.0548148,0.289926,0.197268,3.72262,-0.120122
528,3.81446,-0.0544393,0.289926,0.197296,3.72561,-0.1191
529,3.8281,-0.0506789,0.289926,0.19709,3.72601,-0.118964
530,3.83644,-0.0477305,0.289926,0.197232,3.72601,-0.118964
531,3.84133,-0.0460018,0.289926,0.197232,3.72601,-0.118964
532,3.85224,-0.0428819,0.289926,0.197054,3.72601,-0.118964
533,3.85588,-0.0418419,0.289926,0.196978,3.72601,-0.118964
534,3.8686,-0.0382067,0.291267,0.197109,3.78784,-0.0869624
535,3.87043,-0.0376819,0.29146,0.19714,3.79752,-0.0819559
536,3.88579,-0.0331525,0.29146,0.196835,3.80469,-0.0782451
537,3.88745,-0.0326783,0.29146,0.19683,3.80469,-0.0782451
538,3.90045,-0.0289625,0.29146,0.196773,3.80469,-0.0782451
539,3.92603,-0.0208239,0.29146,0.196412,3.80469,-0.0782451
540,3.92823,-0.0201255,0.29146,0.196375,3.80469,-0.0782451
541,3.94143,-0.016484,0.29146,0.196264,3.85114,-0.0702888
542,3.9443,-0.0155031,0.29146,0.196411,3.86366,-0.0681445
543,3.9551,-0.011688,0.29146,0.196357,3.86366,-0.0681445
544,3.95764,-0.0110149,0.29146,0.19624,3.86366,-0.0681445
545,3.96781,-0.00832721,0.29146,0.196184,3.86366,-0.0681445
546,3.97818,-0.00558715,0.29146,0.196435,3.86366,-0.0681445
547,3.98053,-0.00496639,0.29146,0.196386,3.86366,-0.0681445
548,3.99198,-0.000989133,0.29146,0.196346,3.86366,-0.0681445
549,3.99526,8.94551e-05,0.29146,0.196339,3.86366,-0.0681445
550,4.00241,0.00239,0.29146,0.196336,3.91812,-0.0535864
551,4.00619,0.00343261,0.29146,0.196363,3.93873,-0.0480748
552,4.01605,0.00615038,0.29146,0.196367,3.93873,-0.0480748
553,4.02001,0.00724317,0.29146,0.196458,3.93873,-0.0480748
554,4.02968,0.00991076,0.29146,0.196831,3.93873,-0.0480748
555,4.0417,0.01416,0.29146,0.196783,3.93873,-0.0480748
556,4.04291,0.0145878,0.29146,0.196796,3.93873,-0.0480748
557,4.05746,0.0187478,0.29146,0.196579,3.93873,-0.0480748
558,4.07678,0.0241778,0.29146,0.196775,3.98977,-0.0351247
559,4.08564,0.0266681,0.29146,0.19696,3.98977,-0.0351247
560,4.09079,0.0284884,0.29146,0.197002,3.98977,-0.0351247
561,4.09888,0.0313452,0.29146,0.197166,3.98977,-0.0351247
562,4.11343,0.0355048,0.29146,0.196879,3.98977,-0.0351247
563,4.11918,0.0370911,0.29146,0.19684,3.98977,-0.0351247
564,4.12706,0.0392655,0.29146,0.196979,3.98977,-0.0351247
565,4.13249,0.0411494,0.29146,0.197095,3.98977,-0.0351247
566,4.13938,0.043543,0.29146,0.197395,4.03513,-0.0259398
567,4.14566,0.0452766,0.29146,0.197463,4.0719,-0.0184952
568,4.15301,0.0473034,0.29146,0.197818,4.0719,-0.0184952
569,4.15892,0.0493516,0.292196,0.197849,4.0719,-0.0184952
570,4.17144,0.0531969,0.292994,0.197798,4.0719,-0.0184952
571,4.17804,0.0549418,0.292994,0.197564,4.0719,-0.0184952
572,4.18454,0.0566587,0.292994,0.197749,4.0719,-0.0184952
573,4.19076,0.0583026,0.292994,0.197903,4.0719,-0.0184952
574,4.19582,0.0599324,0.292994,0.198248,4.0719,-0.0184952
575,4.20033,0.0613814,0.292994,0.198454,4.09051,-0.014498
576,4.20704,0.063713,0.292994,0.198726,4.11184,-0.00991759
577,4.21264,0.065659,0.292994,0.19854,4.11184,-0.00991759
578,4.2205,0.0678265,0.292994,0.198442,4.11184,-0.00991759
579,4.22628,0.0694193,0.292994,0.198441,4.11184,-0.00991759
580,4.24784,0.0761905,0.292994,0.198578,4.11184,-0.00991759
581,4.25314,0.0778568,0.292994,0.198628,4.11184,-0.00991759
582,4.26218,0.080441,0.292994,0.198482,4.11184,-0.00991759
583,4.26769,0.0820167,0.292994,0.198509,4.1459,0.00397184
584,4.2764,0.0844195,0.292994,0.198598,4.20304,0.0272778
585,4.28906,0.0885517,0.292994,0.198982,4.20304,0.0272778
586,4.2907,0.0891411,0.292994,0.199028,4.20304,0.0272778
587,4.30463,0.0933796,0.292994,0.198889,4.20304,0.0272778
588,4.30911,0.0946141,0.292994,0.198909,4.20304,0.0272778
589,4.31939,0.0975532,0.292994,0.199017,4.20304,0.0272778
590,4.32366,0.0987741,0.292994,0.199062,4.20304,0.0272778
591,4.33408,0.101755,0.292994,0.198827,4.20304,0.0272778
592,4.34502,0.105343,0.292994,0.199015,4.26632,0.0306807
593,4.34788,0.106354,0.292994,0.199031,4.28335,0.0315967
594,4.36072,0.110263,0.292994,0.199575,4.28335,0.0315967
595,4.36241,0.110747,0.292994,0.199577,4.28335,0.0315967
596,4.37498,0.114249,0.292994,0.199844,4.28335,0.0315967
597,4.37962,0.115531,0.292994,0.200017,4.28335,0.0315967
598,4.39096,0.119597,0.292994,0.199921,4.28335,0.0315967
599,4.39377,0.120608,0.292994,0.199974,4.28335,0.0315967
600,4.40257,0.122677,0.292994,0.199922,4.28335,0.0315967
601,4.40466,0.12317,0.292994,0.199885,4.28988,0.0340831
602,4.43221,0.131405,0.292994,0.200083,4.31734,0.0445499
603,4.43408,0.131963,0.292994,0.200097,4.31734,0.0445499
604,4.4513,0.13727,0.292994,0.200585,4.31734,0.0445499
605,4.45381,0.138047,0.292994,0.200685,4.31734,0.0445499
606,4.46992,0.143139,0.292994,0.200994,4.31734,0.0445499
607,4.48262,0.147155,0.292994,0.200772,4.31734,0.0445499
608,4.48846,0.149,0.292994,0.200539,4.31734,0.0445499
609,4.5039,0.153228,0.292994,0.200548,4.39671,0.0691835
610,4.50813,0.154364,0.292994,0.200556,4.4183,0.0758835
611,4.52479,0.159552,0.292994,0.200745,4.4183,0.0758835
612,4.52695,0.160233,0.292994,0.200671,4.4183,0.0758835
613,4.54515,0.165986,0.292994,0.200099,4.4183,0.0758835
614,4.55637,0.169534,0.292994,0.200071,4.4183,0.0758835
615,4.56415,0.171992,0.292994,0.200337,4.4183,0.0758835
616,4.57707,0.175368,0.292994,0.200909,4.4183,0.0758835
617,4.58302,0.176916,0.292994,0.201067,4.4183,0.0758835
618,4.59827,0.181822,0.292994,0.201362,4.45098,0.0837237
619,4.60217,0.183078,0.292994,0.2014,4.45934,0.0857292
620,4.61975,0.188736,0.292994,0.202026,4.4599,0.0858641
621,4.62198,0.18941,0.29305,0.202115,4.4599,0.0858641
622,4.63992,0.194077,0.294528,0.202077,4.4599,0.0858641
623,4.66978,0.203225,0.294528,0.20355,4.54685,0.0997438
624,4.6736,0.204395,0.294528,0.20396,4.57508,0.10425
625,4.68981,0.209518,0.294528,0.204144,4.5869,0.106138
626,4.69182,0.210153,0.294528,0.204084,4.5869,0.106138
627,4.71004,0.215911,0.296062,0.20453,4.5869,0.106138
628,4.71223,0.2166,0.296246,0.204723,4.5869,0.106138
629,4.72825,0.221669,0.297596,0.205973,4.5869,0.106138
630,4.74107,0.225634,0.298732,0.205742,4.5869,0.106138
631,4.74555,0.227028,0.29913,0.205618,4.5869,0.106138
632,4.76118,0.231966,0.29913,0.205813,4.61884,0.116108
633,4.76377,0.232786,0.29913,0.20598,4.62539,0.11815
634,4.78153,0.2384,0.29913,0.206314,4.63357,0.120705
635,4.78535,0.239585,0.29913,0.206225,4.63357,0.120705
636,4.79929,0.243903,0.29913,0.20609,4.63357,0.120705
637,4.80324,0.24493,0.29913,0.206125,4.63357,0.120705
638,4.8179,0.248744,0.29913,0.206435,4.63357,0.120705
639,4.83308,0.253541,0.29913,0.206537,4.63357,0.120705
640,4.83612,0.254502,0.29913,0.206454,4.63357,0.120705
641,4.85261,0.259611,0.29913,0.20628,4.7384,0.152199
642,4.85839,0.261432,0.29913,0.206186,4.78671,0.166712
643,4.87164,0.265619,0.29913,0.20617,4.78671,0.166712
644,4.89366,0.272364,0.29913,0.206599,4.78671,0.166712
645,4.90532,0.275937,0.29913,0.206926,4.78671,0.166712
646,4.92133,0.280895,0.29913,0.207019,4.78671,0.166712
647,4.92262,0.281295,0.29913,0.207079,4.78671,0.166712
648,4.93585,0.285972,0.29913,0.207393,4.8092,0.171336
649,4.94228,0.287962,0.29913,0.207384,4.82205,0.173978
650,4.95315,0.291331,0.29913,0.207664,4.82205,0.173978
651,4.95986,0.29341,0.29913,0.207676,4.82205,0.173978
652,4.97045,0.29669,0.29913,0.207807,4.82205,0.173978
653,4.97742,0.298843,0.299748,0.207605,4.82205,0.173978
654,4.98775,0.302048,0.300664,0.20759,4.82205,0.173978
655,5.00414,0.307007,0.300664,0.207713,4.82205,0.173978
656,5.01175,0.309367,0.300664,0.207842,4.82205,0.173978
657,5.02144,0.312366,0.300664,0.208176,4.89553,0.190927
658,5.02949,0.314861,0.300664,0.20885,4.95706,0.205116
659,5.03874,0.317725,0.300664,0.209371,4.95706,0.205116
660,5.04747,0.320486,0.300664,0.209878,4.95706,0.205116
661,5.05695,0.323483,0.300664,0.210181,4.95706,0.205116
662,5.0664,0.326517,0.301422,0.210736,4.95706,0.205116
663,5.07608,0.32964,0.302198,0.211325,4.95706,0.205116
664,5.10787,0.339297,0.303375,0.214057,4.95706,0.205116
665,5.1175,0.342238,0.303732,0.216,4.9832,0.213717
666,5.12862,0.345859,0.305434,0.219429,5.01435,0.223967
667,5.13755,0.348795,0.3068,0.222705,5.01435,0.223967
668,5.1492,0.351979,0.310299,0.227198,5.01435,0.223967
669,5.158,0.354436,0.312936,0.230265,5.01435,0.223967
670,5.16915,0.357995,0.317417,0.234283,5.01435,0.223967
671,5.18702,0.364241,0.325106,0.240976,5.01435,0.223967
672,5.19403,0.366869,0.328276,0.243733,5.01435,0.223967
673,5.20176,0.369541,0.331167,0.247186,5.01435,0.223967
674,5.20635,0.371146,0.332878,0.248768,5.0707,0.237892
675,5.2155,0.374413,0.336853,0.250503,5.16957,0.262324
676,5.2205,0.376223,0.339014,0.250944,5.16957,0.262324
677,5.22933,0.379331,0.342087,0.251761,5.16957,0.262324
678,5.24168,0.383751,0.343616,0.253441,5.16957,0.262324
679,5.24334,0.384346,0.343616,0.253699,5.16957,0.262324
680,5.25751,0.389425,0.344659,0.254718,5.16957,0.262324
681,5.26204,0.391053,0.34515,0.254916,5.16957,0.262324
682,5.27284,0.394976,0.34625,0.255929,5.16957,0.262324
683,5.2771,0.396529,0.346684,0.256341,5.18446,0.265376
684,5.2902,0.401431,0.347812,0.256352,5.22311,0.273295
685,5.29492,0.403204,0.348218,0.256337,5.22311,0.273295
686,5.32833,0.415074,0.348218,0.257833,5.22311,0.273295
687,5.33075,0.415935,0.348218,0.257825,5.22311,0.273295
688,5.3514,0.423701,0.349401,0.257951,5.22311,0.273295
689,5.3561,0.425509,0.349752,0.257947,5.22311,0.273295
690,5.37306,0.431135,0.349752,0.258101,5.22311,0.273295
691,5.38648,0.436019,0.349752,0.258332,5.29857,0.298573
692,5.39253,0.438303,0.349752,0.258169,5.3337,0.31034
693,5.40752,0.443966,0.349752,0.258548,5.3337,0.31034
694,5.41174,0.445558,0.349752,0.258742,5.3337,0.31034
695,5.42774,0.451561,0.349752,0.258933,5.3337,0.31034
696,5.42985,0.452352,0.349752,0.258853,5.3337,0.31034
697,5.44692,0.458694,0.351074,0.259456,5.3337,0.31034
698,5.44925,0.459565,0.351286,0.259544,5.3337,0.31034
699,5.46039,0.46343,0.351286,0.260874,5.3337,0.31034
700,5.47113,0.467356,0.351286,0.261419,5.37244,0.323421
701,5.47629,0.469254,0.351286,0.261781,5.39047,0.32951
702,5.48972,0.474228,0.35239,0.262736,5.39047,0.32951
703,5.49346,0.475624,0.35273,0.262919,5.39047,0.32951
704,5.50945,0.481605,0.354111,0.264405,5.39047,0.32951
705,5.5116,0.482415,0.354296,0.264762,5.39047,0.32951
706,5.53014,0.489417,0.354354,0.269157,5.39047,0.32951
707,5.53101,0.489742,0.354354,0.26944,5.39047,0.32951
708,5.56609,0.50222,0.36213,0.276949,5.47242,0.347022
709,5.57254,0.504573,0.363558,0.278253,5.50893,0.354825
710,5.58921,0.510943,0.366044,0.280911,5.51058,0.355177
711,5.59311,0.512446,0.366626,0.281208,5.51058,0.355177
712,5.6111,0.520283,0.370928,0.281538,5.51058,0.355177
713,5.61335,0.521206,0.371313,0.281532,5.51058,0.355177
714,5.63018,0.527512,0.372762,0.282114,5.51058,0.355177
715,5.64128,0.531636,0.372762,0.282326,5.53219,0.359958
716,5.64708,0.533787,0.372762,0.282304,5.54471,0.362726
717,5.65995,0.539395,0.373959,0.282423,5.54777,0.363402
718,5.66358,0.540979,0.374296,0.282518,5.54777,0.363402
719,5.67717,0.545919,0.374296,0.283193,5.54777,0.363402
720,5.67864,0.546455,0.374296,0.283216,5.54777,0.363402
721,5.69463,0.552331,0.374296,0.283256,5.54777,0.363402
722,5.69703,0.553377,0.37452,0.283232,5.54777,0.363402
723,5.71113,0.559523,0.37583,0.283745,5.54777,0.363402
724,5.72038,0.562736,0.37583,0.284038,5.62252,0.3827
725,5.72344,0.563801,0.37583,0.284267,5.65389,0.390797
726,5.73861,0.570413,0.37583,0.28449,5.67644,0.396618
727,5.74086,0.571392,0.37583,0.284532,5.67644,0.396618
728,5.75949,0.578425,0.37583,0.284612,5.67644,0.396618
729,5.7596,0.578467,0.37583,0.284611,5.67644,0.396618
730,5.78242,0.587742,0.37583,0.284773,5.67644,0.396618
731,5.79666,0.593532,0.37583,0.285144,5.67644,0.396618
732,5.81248,0.599505,0.37583,0.285539,5.70629,0.408819
733,5.8154,0.600607,0.37583,0.285546,5.71408,0.412004
734,5.83254,0.607029,0.377306,0.285636,5.72787,0.417636
735,5.838,0.609368,0.377364,0.285609,5.72787,0.417636
736,5.84971,0.614474,0.377364,0.285835,5.72787,0.417636
737,5.855,0.616438,0.377364,0.285837,5.72787,0.417636
738,5.86662,0.620749,0.377364,0.285992,5.72787,0.417636
739,5.87186,0.622676,0.377364,0.285952,5.72787,0.417636
740,5.8826,0.626625,0.377364,0.286075,5.72787,0.417636
741,5.89717,0.632976,0.378799,0.286129,5.80875,0.447257
742,5.89818,0.633417,0.378898,0.286158,5.81761,0.450503
743,5.91417,0.639293,0.378898,0.286405,5.86719,0.46866
744,5.92023,0.641935,0.378898,0.286408,5.86719,0.46866
745,5.92975,0.646085,0.378898,0.287005,5.86719,0.46866
746,5.93636,0.648508,0.379532,0.287661,5.86719,0.46866
747,5.94573,0.651961,0.380432,0.288177,5.86719,0.46866
748,5.95271,0.655001,0.380432,0.28847,5.86719,0.46866
749,5.96223,0.659153,0.380432,0.288472,5.86719,0.46866
750,5.97547,0.66383,0.381966,0.289008,5.88569,0.474892
751,6.0021,0.674623,0.383096,0.290857,5.90032,0.479825
752,6.01162,0.678496,0.3835,0.291452,5.90032,0.479825
753,6.02125,0.682687,0.384267,0.292203,5.90032,0.479825
754,6.03087,0.686887,0.385034,0.292772,5.90032,0.479825
755,6.04096,0.690725,0.385034,0.293376,5.90032,0.479825
756,6.05936,0.698205,0.385812,0.294414,5.90032,0.479825
757,6.06794,0.701953,0.386568,0.294477,5.95951,0.500545
758,6.07813,0.705793,0.387402,0.294362,6.02714,0.52422
759,6.08667,0.709027,0.388102,0.294404,6.02714,0.52422
760,6.09594,0.713065,0.388102,0.29419,6.02714,0.52422
761,6.10317,0.716219,0.388102,0.294153,6.02714,0.52422
762,6.11285,0.720432,0.389002,0.294394,6.02714,0.52422
763,6.12741,0.726253,0.389636,0.294444,6.02714,0.52422
764,6.12935,0.726968,0.389636,0.294512,6.02714,0.52422
765,6.1451,0.733401,0.389636,0.29479,6.02714,0.52422
766,6.15124,0.736079,0.389636,0.295048,6.05065,0.532868
767,6.16094,0.739606,0.389636,0.295312,6.09165,0.547951
768,6.16631,0.741555,0.389636,0.295165,6.09165,0.547951
769,6.17663,0.746053,0.389636,0.294932,6.09165,0.547951
770,6.18189,0.748348,0.389636,0.294996,6.09165,0.547951
771,6.2075,0.758648,0.389636,0.29501,6.09165,0.547951
772,6.20949,0.759452,0.389636,0.295096,6.09165,0.547951
773,6.22075,0.764194,0.389636,0.295316,6.09165,0.547951
774,6.22721,0.767009,0.389636,0.295226,6.11619,0.557054
775,6.23999,0.772581,0.389636,0.295397,6.18249,0.581651
